sample_id,flat_1024_alignscore,flat_overlap_alignscore,treesum_alignscore
5305,0.0,0.0,0.0
5306,0.0,0.0,0.0
5308,0.0,0.0,0.0
5323,0.0,0.0,0.0
5325,0.0,0.0,0.0
5328,0.0,0.0,0.0
5337,0.0,0.0,0.0
5339,0.0,0.0,0.0
5342,0.0,0.0,0.0
5353,0.0,0.0,0.0
5357,0.0,0.0,0.0
5363,0.0,0.0,0.0
5369,0.0,0.0,0.0
5374,0.0,0.0,0.0
5385,0.0,0.0,0.0
5387,0.0,0.0,0.0
5397,0.0,0.0,0.0
5398,0.0,0.0,0.0
5404,0.0,0.0,0.0
5406,0.0,0.0,0.0
5410,0.0,0.0,0.0
5416,0.0,0.0,0.0
5417,0.0,0.0,0.0
5419,0.0,0.0,0.0
5422,0.0,0.0,0.0
5427,0.0,0.0,0.0
5431,0.0,0.0,0.0
5434,0.0,0.0,0.0
5438,0.0,0.0,0.0
5439,0.0,0.0,0.0
5441,0.0,0.0,0.0
5447,0.0,0.0,0.0
5463,0.0,0.0,0.0
5468,0.0,0.0,0.0
5471,0.0,0.0,0.0
5473,0.0,0.0,0.0
5479,0.0,0.0,0.0
5480,0.0,0.0,0.0
5484,0.0,0.0,0.0
5486,0.0,0.0,0.0
5487,0.0,0.0,0.0
5489,0.0,0.0,0.0
5490,0.0,0.0,0.0
5493,0.0,0.0,0.0
5502,0.0,0.0,0.0
5507,0.0,0.0,0.0
5511,0.0,0.0,0.0
5516,0.0,0.0,0.0
5523,0.0,0.0,0.0
5531,0.0,0.0,0.0
5534,0.0,0.0,0.0
5543,0.0,0.0,0.0
5548,0.0,0.0,0.0
5563,0.0,0.0,0.0
5566,0.0,0.0,0.0
5572,0.0,0.0,0.0
5574,0.0,0.0,0.0
5584,0.0,0.0,0.0
5587,0.0,0.0,0.0
5599,0.0,0.0,0.0
5605,0.0,0.0,0.0
5608,0.0,0.0,0.0
